enrollment_id,student_id,course_id,enrollment_date,grade
832,9418,1742,2023-12-06,B
833,3819,7988,2023-02-16,B
834,6788,8597,2023-09-18,B
835,8685,1498,2023-10-31,A
836,9066,7308,2023-01-16,A
837,5908,5180,2023-02-27,B
838,2145,4721,2023-04-05,A
839,6900,9454,2023-04-27,A
840,2699,53,2023-10-05,A
841,6827,2143,2023-12-14,A
842,2972,657,2023-07-16,B
843,6278,1758,2022-12-24,A
844,2601,9527,2022-12-29,A
845,3407,5290,2023-05-09,B
846,7675,2558,2022-12-31,A
847,6413,8645,2023-07-30,A
848,8005,8045,2023-05-10,B
849,5988,9164,2023-03-11,A
850,5380,1528,2023-10-29,A
851,51,1528,2023-03-24,A
852,1749,220,2023-05-23,B
853,5458,1481,2023-11-15,A
854,396,9892,2023-02-24,A
855,3606,2975,2023-07-27,A
856,4620,9025,2023-11-06,B
857,2438,4449,2023-06-26,A
858,1745,4803,2023-02-05,B
859,1055,6844,2023-11-14,A
860,474,8194,2023-01-08,A
861,7076,5955,2023-02-14,A
862,8638,8629,2023-04-03,A
863,9600,7226,2023-03-30,A
864,2845,9326,2023-03-02,A
865,8153,3305,2023-10-08,A
866,5903,8253,2023-08-15,A
867,4371,2838,2023-11-13,B
868,1050,4689,2023-12-12,B
869,6106,8339,2023-08-21,A
870,9200,403,2023-07-14,A
871,1040,2633,2023-12-21,A
872,1459,342,2023-03-30,B
873,6129,3775,2023-12-05,A
874,4055,6969,2023-09-16,A
875,4419,4616,2022-12-29,B
876,6924,8780,2023-08-30,B
877,7062,7446,2023-05-16,B
878,1250,2623,2023-01-15,B
879,6621,6278,2023-10-28,B
880,9474,931,2023-05-09,B
881,3189,808,2023-07-12,B
882,6255,1474,2023-02-11,B
883,7188,140,2023-01-23,B
884,8803,8297,2023-06-20,A
885,7199,4541,2023-11-12,A
886,6202,5300,2023-03-09,A
887,4116,9903,2023-04-05,B
888,9173,7454,2023-01-01,B
889,2747,4530,2023-07-15,B
890,9076,9992,2023-09-14,A
891,283,321,2023-11-25,A
892,1780,474,2023-04-10,A
893,7550,6564,2023-12-16,A
894,5273,2895,2023-02-10,A
895,7024,1321,2023-06-04,A
896,1883,8327,2023-05-18,A
897,6768,9003,2023-07-04,B
898,8623,3460,2023-10-31,B
899,9527,7347,2023-02-28,B
900,9188,9749,2023-11-09,B
901,9732,8695,2023-07-19,B
902,3682,2501,2023-10-30,B
903,4529,3306,2023-09-06,A
904,5158,1398,2023-10-28,A
905,2360,1654,2023-11-09,A
906,1351,3802,2023-06-25,A
907,2057,126,2023-07-13,A
908,6137,4984,2023-04-29,B
909,8382,9167,2023-11-27,B
910,7691,594,2022-12-26,B
911,8863,1179,2023-01-17,A
912,7041,6228,2023-12-22,A
913,6945,526,2023-10-18,B
914,1582,5731,2023-08-02,A
915,9973,2848,2023-07-18,A
916,2331,2477,2023-06-09,B
917,1506,8917,2023-12-20,A
918,7667,7617,2023-06-20,A
919,7593,255,2023-02-15,A
920,3099,341,2023-09-26,A
921,7871,6296,2023-03-10,A
922,8587,1626,2023-09-27,B
923,7671,7491,2023-07-13,B
924,5360,7587,2023-10-16,B
925,6995,5440,2023-05-10,A
926,5094,1229,2023-11-21,A
927,498,644,2023-10-21,B
928,8232,1119,2023-11-20,A
929,3016,1648,2023-01-21,A
930,7507,4483,2022-12-26,B
931,455,4190,2023-01-07,B
932,7952,3741,2023-06-29,A
933,545,3670,2023-04-21,A
934,2680,5706,2023-12-05,B
935,5124,9667,2023-09-05,B
936,166,3399,2023-04-29,A
937,1933,2812,2023-02-24,A
938,9547,9136,2023-04-10,B
939,7794,5623,2023-07-03,B
940,9787,8544,2023-08-22,A
941,5687,4982,2023-03-11,A
942,7893,6604,2023-01-16,B
943,6467,1637,2023-02-05,B
944,8710,6512,2023-05-02,A
945,3707,744,2023-09-19,A
946,5972,7600,2023-12-19,B
947,7828,6291,2023-03-06,A
948,1049,2262,2023-02-28,A
949,5653,6178,2023-08-01,A
950,3825,5751,2023-04-01,B
951,3905,2077,2023-02-09,B
952,9529,6324,2023-09-03,B
953,1843,653,2023-03-15,B
954,318,1482,2023-05-01,B
955,9742,5249,2023-04-10,B
956,5685,378,2023-06-29,A
957,654,4176,2023-01-31,A
958,3599,1776,2023-03-02,B
959,1212,781,2023-12-13,B
960,4205,4015,2023-03-25,B
961,3876,3627,2023-04-29,A
962,8718,8649,2023-04-08,B
963,6236,2676,2023-07-05,B
964,2595,7010,2023-04-01,B
965,4712,7653,2023-07-25,B
966,6040,7142,2023-03-21,B
967,9814,9521,2023-02-28,A
968,6778,7130,2023-06-12,B
969,9923,4100,2023-11-26,A
970,4568,8783,2023-12-15,A
971,2876,276,2023-09-13,A
972,6346,2974,2023-05-24,A
973,3663,7621,2023-04-07,A
974,2223,2972,2023-02-27,A
975,5639,2067,2023-08-20,A
976,4114,7954,2023-03-26,A
977,4100,670,2023-11-14,A
978,3039,5483,2023-02-23,B
979,287,6326,2023-11-24,A
980,2019,5500,2023-10-31,A
981,9183,3812,2023-10-28,B
982,6068,1979,2023-10-22,A
983,7452,9749,2023-05-03,A
984,4320,3506,2023-07-09,A
985,7955,2773,2022-12-23,A
986,8401,6962,2023-01-06,B
987,6926,3181,2023-06-18,B
988,5046,6974,2023-01-01,B
989,9538,4444,2023-08-13,A
990,2704,9403,2023-02-01,B
991,4802,5106,2023-11-12,A
992,8056,9429,2023-09-05,B
993,4032,386,2022-12-29,B
994,473,8386,2023-12-04,B
995,5410,4886,2023-02-26,B
996,7140,6653,2023-10-16,B
997,783,6123,2023-02-24,A
998,9999,1117,2023-06-02,A
999,6136,6943,2023-05-06,A
1000,4634,1035,2023-11-06,A
1001,2452,2500,2023-06-18,B
1002,5614,3446,2023-12-08,A
1003,6841,9401,2023-04-30,A
1004,1551,5161,2023-11-10,A
1005,7905,8711,2022-12-28,A
1006,5765,9656,2023-11-17,B
1007,6831,6284,2023-11-19,B
1008,6063,3015,2023-04-15,B
1009,6252,5112,2023-04-18,B
1010,3024,9058,2023-05-10,A
1011,895,2746,2023-11-14,B
1012,1761,7872,2023-07-27,B
1013,1539,7440,2023-09-19,A
1014,5171,4105,2023-06-23,A
1015,8697,5244,2023-12-18,A
1016,4195,6225,2023-02-14,A
1017,4418,74,2023-04-07,B
1018,5387,898,2023-02-21,B
1019,9791,2084,2023-11-14,B
1020,1808,2064,2023-06-27,B
1021,6805,9122,2023-06-16,B
1022,7490,1602,2023-06-03,A
1023,7858,599,2023-01-13,B
1024,8332,5698,2023-08-17,A
1025,1372,5750,2023-07-06,B
1026,5676,635,2023-05-12,B
1027,5696,1996,2023-09-08,B
1028,3679,2981,2023-08-03,A
1029,368,656,2023-10-04,B
1030,8019,3369,2023-09-12,A
1031,748,2276,2023-01-23,B
1032,6876,7804,2023-02-19,B
1033,7590,2289,2023-02-09,B
1034,6439,2724,2023-07-18,A
1035,3792,8937,2023-08-24,B
1036,8793,4727,2023-04-02,A
1037,8738,7384,2023-11-27,A
1038,4765,9694,2023-07-23,A
1039,6435,6800,2023-07-04,A
1040,1231,6971,2023-11-10,A
1041,961,141,2023-03-12,B
1042,9914,3548,2023-03-06,B
1043,2653,5282,2023-02-17,B
1044,6717,4341,2023-10-27,A
1045,9053,1036,2023-03-05,B
1046,918,3602,2023-06-14,B
1047,1542,1326,2023-10-10,B
1048,4236,3027,2023-09-25,A
1049,8006,854,2023-12-13,B
1050,2743,7615,2022-12-28,B
1051,2346,2600,2023-05-19,A
1052,2181,4862,2023-03-14,A
1053,7933,6923,2023-11-23,A
1054,4109,609,2023-11-26,A
1055,6671,8060,2023-12-12,B
1056,5347,5014,2023-01-27,A
1057,3458,6957,2023-07-14,A
1058,2740,108,2023-09-29,A
1059,9473,3499,2023-01-25,A
1060,7209,1378,2023-06-13,A
1061,5131,9100,2023-12-19,A
1062,5841,9510,2023-12-22,A
1063,7875,4608,2023-01-13,A
1064,7987,195,2023-04-10,A
1065,1413,3588,2023-08-10,B
1066,7561,4608,2023-12-09,B
1067,8733,9783,2023-09-14,A
1068,2985,2247,2023-09-30,A
1069,6449,8270,2023-10-10,B
1070,10000,4394,2023-10-12,B
1071,7472,7324,2023-07-22,B
1072,2667,6165,2023-09-11,B
1073,9594,1135,2023-04-15,A
1074,4576,9730,2023-06-26,B
1075,2354,5495,2023-12-07,B
1076,6657,6548,2023-09-12,A
1077,2668,755,2023-05-26,B
1078,5682,8606,2023-05-18,A
1079,2563,503,2023-06-29,A
1080,8599,5152,2022-12-24,A
1081,1843,6178,2023-06-10,B
1082,5319,1747,2023-09-12,B
1083,4885,8496,2023-03-12,A
1084,4692,2558,2023-02-07,B
1085,3393,9236,2023-05-17,A
1086,3517,667,2023-09-12,A
1087,1292,668,2023-01-11,B
1088,8196,5023,2023-12-03,B
1089,6286,8707,2023-07-05,B
1090,2240,9442,2023-12-05,A
1091,9145,3354,2023-01-16,B
1092,5078,5539,2023-09-24,B
1093,1032,8112,2023-03-25,A
1094,2531,3699,2023-11-20,A
1095,4359,1554,2023-07-04,B
1096,9940,3288,2023-04-25,A
1097,6290,1761,2022-12-25,A
1098,2134,7507,2023-11-11,A
1099,2294,2055,2023-08-21,A
1100,3797,6602,2023-10-24,B
1101,6571,7997,2023-12-13,B
1102,6052,8136,2023-09-21,B
1103,3492,2820,2023-08-12,B
1104,7378,7942,2023-03-21,A
1105,7534,5511,2023-06-25,B
1106,6303,6816,2023-06-17,B
1107,1523,1393,2023-09-26,B
1108,1811,5654,2023-09-10,B
1109,7580,6246,2023-02-16,A
1110,3117,4428,2023-09-12,A
1111,4953,2769,2023-01-29,B
1112,6154,903,2023-05-16,B
1113,9614,5404,2023-02-27,A
1114,8885,370,2023-06-16,A
1115,8685,8865,2023-02-24,A
1116,8985,647,2023-05-07,B
1117,8432,3795,2023-08-10,B
1118,4056,9219,2023-08-01,A
1119,8102,4578,2023-02-12,B
1120,169,3293,2023-05-19,B
1121,1638,8485,2023-03-23,A
1122,7966,3529,2023-08-08,B
1123,9503,3067,2023-04-17,A
1124,4123,5860,2023-04-14,B
1125,4494,1305,2023-09-03,A
1126,7319,2729,2023-10-22,A
1127,6189,193,2023-09-26,A
1128,9846,5005,2023-06-05,A
1129,5677,1097,2023-02-17,B
1130,9518,664,2023-07-02,A
1131,4829,8675,2023-02-01,B
1132,5375,1653,2023-10-05,B
1133,2286,4204,2023-07-24,B
1134,8545,8101,2023-06-28,A
1135,5650,8090,2023-08-17,A
1136,5677,8675,2023-05-05,B
1137,9395,9924,2023-10-31,B
1138,2641,1042,2023-04-01,A
1139,4687,3505,2023-08-18,B
1140,3635,7758,2023-03-10,B
1141,7058,6866,2023-08-29,B
1142,6434,6627,2023-08-05,B
1143,4907,6690,2023-02-07,A
1144,1704,7783,2023-08-06,B
1145,6897,7502,2023-04-18,A
1146,7468,2588,2023-12-03,A
1147,2914,9859,2023-12-02,A
1148,4321,2014,2023-04-07,B
1149,6101,2052,2023-10-12,A
1150,2319,678,2023-05-02,A
1151,1310,6188,2023-04-11,B
1152,1408,7576,2023-08-11,B
1153,6782,7259,2023-05-19,B
1154,2025,6196,2023-06-26,B
1155,5018,7243,2023-11-10,A
1156,6942,2448,2023-11-01,B
1157,4408,2848,2023-11-15,B
1158,9601,8417,2023-08-25,A
1159,5931,6187,2023-08-30,B
1160,6357,312,2023-09-23,A
1161,71,5832,2023-01-30,B
1162,9351,5037,2023-04-06,A
1163,1397,5305,2023-09-28,B
1164,1730,1415,2023-10-15,B
1165,194,5463,2023-04-21,B
1166,6146,8927,2023-05-10,A
1167,2400,9407,2022-12-29,A
1168,5210,3224,2023-12-05,A
1169,2396,3660,2023-11-12,A
1170,9560,4062,2023-10-24,B
1171,4935,6779,2023-01-25,B
1172,8251,5945,2023-06-24,B
1173,200,9931,2023-01-26,B
1174,226,4695,2023-09-11,B
1175,1074,5691,2023-06-14,B
1176,9802,1705,2023-01-24,A
1177,5027,3703,2023-08-19,B
1178,17,1893,2023-01-13,A
1179,8655,9140,2023-01-01,A
1180,7106,1738,2023-03-28,A
1181,6125,5677,2023-12-22,A
1182,5052,6211,2023-05-21,A
1183,6635,572,2023-09-06,A
1184,6399,2838,2023-06-23,B
1185,7273,7015,2023-08-26,B
1186,6324,5971,2023-11-20,B
1187,9836,9689,2023-01-30,B
1188,1310,9673,2023-07-14,A
1189,2480,2928,2023-04-04,B
1190,4420,491,2023-01-21,A
1191,4928,1130,2023-11-21,A
1192,2096,7661,2023-10-10,B
1193,9486,6105,2023-10-08,A
1194,3909,3479,2023-05-30,B
1195,2436,8524,2023-06-12,A
1196,8919,1690,2023-10-22,A
1197,1831,9012,2023-01-07,A
1198,5337,4257,2023-06-13,A
1199,2163,26,2023-08-12,B
1200,9638,3858,2023-12-09,A
1201,373,966,2023-08-09,B
1202,7135,8713,2023-10-05,A
1203,6798,24,2023-01-01,B
1204,3637,2492,2023-10-27,A
1205,6731,2824,2023-08-01,A
1206,4043,6718,2023-10-30,B
1207,1337,5254,2023-10-01,B
1208,914,7951,2023-04-11,A
1209,4995,1354,2023-10-18,A
1210,8999,380,2023-06-27,A
1211,2114,478,2023-05-16,B
1212,5931,3203,2023-02-25,A
1213,2872,9833,2023-12-02,A
1214,4604,3267,2023-09-21,A
1215,6490,4014,2023-12-01,A
1216,2958,1935,2023-11-23,B
1217,8618,8474,2023-04-29,B
1218,6203,9567,2023-01-20,B
1219,9483,5117,2023-04-06,A
1220,234,182,2023-12-15,A
1221,1832,7685,2023-09-07,A
1222,9164,1048,2023-03-15,B
1223,4766,7020,2023-11-23,A
1224,2325,2789,2023-04-12,B
1225,1441,7800,2023-07-05,B
1226,5890,9497,2022-12-29,A
1227,3450,5513,2023-04-03,B
1228,6075,1738,2023-12-06,B
1229,4116,9278,2023-07-28,A
1230,9710,1452,2023-03-01,B
1231,7036,6328,2023-12-03,A
1232,6775,2852,2023-08-01,A
1233,3747,5405,2023-05-25,A
1234,6158,2684,2023-06-25,B
1235,8578,2839,2023-02-17,A
1236,3473,6060,2022-12-27,A
1237,6416,8448,2023-09-04,B
1238,9108,6688,2023-05-13,A
1239,4207,9505,2023-06-27,B
1240,5261,8326,2023-05-23,A
1241,3685,5694,2023-03-27,B
1242,7714,8594,2022-12-29,A
1243,7278,6333,2022-12-29,A
1244,1331,6155,2023-04-19,B
1245,6885,8086,2022-12-31,A
1246,3700,4687,2023-09-28,B
1247,1108,2668,2023-12-22,A
1248,294,5268,2023-06-06,A
1249,1064,857,2023-11-13,A
1250,1113,6936,2023-11-04,B
1251,5471,9655,2023-10-16,A
1252,6126,9602,2023-01-05,B
1253,7897,1408,2023-08-22,A
1254,2518,5051,2023-03-16,A
1255,3700,8413,2023-11-17,B
1256,5016,6332,2023-04-25,A
1257,497,285,2022-12-25,B
1258,4230,4734,2023-11-17,A
1259,486,379,2023-12-07,A
1260,3935,6525,2023-11-23,A
1261,137,7129,2023-06-15,A
1262,8154,6460,2023-03-11,B
1263,5508,8129,2023-07-25,B
1264,8717,4935,2023-02-14,B
1265,3512,4108,2023-12-22,B
1266,8432,9094,2023-12-16,A
1267,7437,6405,2023-01-02,B
1268,7688,336,2023-02-11,A
1269,4471,6167,2023-03-27,B
1270,733,7867,2023-04-06,A
1271,9014,8814,2023-04-10,B
1272,2390,5867,2023-10-05,A
1273,9574,8230,2023-09-25,B
1274,9971,7500,2023-03-21,B
1275,4406,5731,2023-06-07,B
1276,3642,8238,2023-12-13,B
1277,2227,1322,2022-12-25,B
1278,8609,6007,2023-07-22,A
1279,2430,3120,2023-02-22,A
1280,6021,3532,2023-01-06,B
1281,8164,8643,2023-02-07,B
1282,2304,8433,2023-06-14,A
1283,9018,2228,2023-07-26,A
1284,6473,1127,2023-05-10,B
1285,9799,5929,2023-12-13,A
1286,6512,2204,2023-10-29,A
1287,9636,5720,2023-01-03,A
1288,7445,3309,2023-07-22,A
1289,2942,1370,2023-03-05,B
1290,5988,1901,2023-10-27,A
1291,5348,759,2023-03-15,B
1292,9116,6160,2023-08-19,B
1293,3545,1383,2023-05-07,B
1294,7385,5191,2023-08-06,A
1295,5756,8483,2023-06-18,A
1296,5954,8936,2023-04-18,B
1297,5966,7975,2023-10-11,B
1298,3834,1314,2023-06-21,A
1299,1766,4648,2023-03-08,B
1300,5000,7702,2023-08-16,A
1301,1708,5193,2023-11-22,B
1302,650,7341,2023-07-02,A
1303,4506,7264,2023-09-11,A
1304,2688,6780,2023-05-23,B
1305,6727,7089,2023-06-13,B
1306,9437,2050,2023-10-13,A
1307,1889,8823,2023-02-17,B
1308,3512,244,2023-11-28,A
1309,1368,8789,2022-12-28,A
1310,4671,4836,2023-12-16,B
1311,1155,6780,2023-12-07,A
1312,7793,3513,2023-07-23,A
1313,9354,5625,2023-12-20,A
1314,7039,4855,2023-08-29,A
1315,6657,9605,2023-03-04,A
1316,3084,1076,2023-05-13,B
1317,8597,804,2023-02-25,B
1318,8962,8622,2023-05-09,B
1319,7522,1901,2023-04-13,B
1320,4107,3584,2023-06-01,B
1321,9368,5143,2023-03-20,A
1322,327,3735,2023-03-17,B
1323,3256,4474,2023-09-19,B
1324,112,1811,2023-02-07,B
1325,4593,8521,2023-02-03,B
1326,6285,5771,2022-12-23,A
1327,3412,9014,2023-06-29,B
1328,1161,4406,2023-02-14,B
1329,1879,887,2023-02-04,A
1330,236,7204,2023-06-12,A
1331,8792,9121,2023-01-20,B
1332,6206,4693,2023-06-28,A
1333,6292,952,2023-05-22,B
1334,5199,6281,2023-05-25,A
1335,3545,7143,2023-06-20,A
1336,4644,1286,2023-09-22,B
1337,5616,2216,2023-07-21,A
1338,9857,5754,2023-01-21,B
1339,6012,3900,2023-10-30,B
1340,3692,1608,2023-04-12,B
1341,9060,5330,2023-01-11,A
1342,8402,7921,2023-07-15,B
1343,7953,5075,2023-10-28,A
1344,7176,8848,2023-09-15,B
1345,6941,3659,2023-03-25,B
1346,9453,8147,2023-09-27,B
1347,27,7846,2023-01-23,A
1348,3528,1058,2023-07-04,A
1349,7634,7120,2023-09-15,A
1350,2512,6200,2023-08-18,B
1351,3205,9866,2023-01-02,B
1352,5749,1807,2023-10-18,A
1353,2191,422,2023-06-03,B
1354,5538,8393,2023-06-10,A
1355,1851,4510,2023-04-11,A
1356,6259,6948,2023-05-19,B
1357,6906,7659,2023-03-21,A
1358,1728,3972,2023-07-05,A
1359,3245,1866,2023-01-06,A
1360,3019,8020,2023-11-14,A
1361,2641,9741,2023-11-24,A
1362,1115,1497,2023-07-24,B
1363,8573,4273,2023-05-30,B
1364,101,4281,2023-11-12,A
1365,8,2053,2023-12-14,B
1366,4494,7342,2023-08-27,A
1367,821,1809,2023-04-26,B
1368,7580,5512,2023-06-30,B
1369,3318,3925,2023-01-04,B
1370,3867,9607,2023-05-02,A
1371,7435,7134,2023-08-22,B
1372,7005,8765,2023-09-11,B
1373,297,8253,2023-12-09,B
1374,4439,856,2023-11-17,A
1375,8310,4833,2023-01-19,A
1376,660,8279,2023-01-13,A
1377,2998,8240,2023-10-03,B
1378,4861,5424,2023-09-21,B
1379,4390,2755,2023-11-30,A
1380,1954,5511,2023-10-22,A
1381,4581,7106,2023-10-18,B
1382,2716,735,2023-06-04,B
1383,531,6391,2023-12-09,A
1384,2031,2289,2023-06-10,B
1385,3376,7222,2023-05-18,B
1386,3253,1549,2023-03-06,B
1387,2380,6104,2023-08-21,B
1388,2779,8146,2023-09-26,B
1389,405,9478,2023-05-11,A
1390,3642,911,2023-08-12,B
1391,6201,4747,2023-06-18,A
1392,1729,4366,2023-04-24,A
1393,662,2956,2023-09-12,B
1394,7049,9993,2023-02-04,A
1395,4037,7897,2023-03-28,A
1396,3705,9033,2023-07-28,A
1397,3586,8488,2023-10-22,A
1398,9662,9488,2023-02-17,A
1399,3622,6723,2023-09-13,A
1400,9643,7479,2023-02-17,B
1401,4019,449,2023-12-16,B
1402,7343,7975,2023-03-11,B
1403,2955,8880,2023-06-04,A
1404,8545,9634,2023-09-21,A
1405,1312,5204,2023-10-08,A
1406,7748,4344,2023-02-16,B
1407,1244,8223,2023-03-28,A
1408,9010,8361,2023-07-01,B
1409,9640,1817,2023-12-16,B
1410,6384,5790,2022-12-30,A
1411,8667,8503,2023-04-29,B
1412,5691,7320,2023-01-09,B
1413,9751,1760,2023-01-08,A
1414,3603,669,2023-09-21,A
1415,5780,6863,2023-04-12,A
1416,481,9562,2023-05-04,A
1417,6674,3899,2023-01-11,B
1418,9960,2767,2023-07-31,A
1419,5482,3001,2023-02-13,A
1420,3295,5090,2023-06-02,A
1421,6050,2603,2023-06-28,B
1422,7996,423,2023-03-01,B
1423,2476,4263,2023-08-03,B
1424,1548,7817,2023-07-13,B
1425,416,5839,2023-03-07,A
1426,7257,9623,2023-05-05,A
1427,5257,7706,2023-09-13,A
1428,5096,3455,2023-10-11,B
1429,1864,628,2023-03-22,B
1430,6620,5544,2023-03-11,A
1431,9681,454,2023-08-27,A
1432,4178,6572,2023-12-11,A
1433,8599,7249,2023-12-06,A
1434,1117,4109,2023-04-04,A
1435,6585,2029,2023-12-08,B
1436,8107,2969,2023-12-03,A
1437,7021,3944,2023-02-09,A
1438,1327,2251,2023-04-01,B
1439,6303,2636,2023-07-20,A
1440,4400,1673,2023-06-17,A
1441,8489,59,2023-06-29,A
1442,5281,4549,2023-04-15,A
1443,3627,5532,2023-04-19,B
1444,6116,8712,2023-06-15,B
1445,3928,9907,2023-03-15,B
1446,1850,2191,2023-06-08,A
1447,6090,9061,2023-04-10,B
1448,8847,262,2023-07-01,A
1449,1025,5922,2023-04-28,A
1450,4884,9730,2023-07-30,A
1451,2006,7627,2023-10-06,B
1452,2165,7713,2023-10-08,B
1453,9891,7789,2023-01-18,A
1454,7124,6658,2023-10-14,B
1455,2307,2699,2023-04-27,A
1456,4144,6400,2023-01-07,B
1457,4445,6339,2023-02-20,A
1458,8819,5755,2023-09-29,A
1459,4696,488,2023-02-21,A
1460,6407,1156,2023-04-27,B
1461,6969,6856,2023-08-21,B
1462,1320,7738,2023-07-03,A
1463,8002,8691,2023-01-12,A
1464,7541,4169,2023-02-25,B
1465,8369,6019,2023-06-23,B
1466,9453,6612,2023-07-04,A
1467,4231,156,2023-03-02,B
1468,5578,7983,2023-08-28,A
1469,279,5498,2023-04-24,B
1470,3872,9060,2023-08-10,A
1471,5192,2207,2023-06-06,A
1472,7039,3141,2023-07-08,A
1473,3806,8489,2023-11-15,B
1474,5200,7036,2023-01-07,B
1475,5236,5791,2023-08-26,B
1476,4585,6327,2023-03-10,A
1477,8442,962,2023-01-10,A
1478,4180,7323,2023-07-27,B
1479,9795,3762,2023-01-12,B
1480,939,7165,2023-09-04,A
1481,8704,2881,2023-02-23,A
1482,9200,7553,2023-12-16,B
1483,380,7369,2023-05-28,B
1484,4963,5567,2023-09-06,B
1485,1326,2527,2023-02-10,B
1486,2544,5610,2023-12-07,B
1487,5061,9512,2023-09-27,A
1488,9609,8002,2023-11-09,A
1489,5936,3993,2023-10-05,B
1490,7579,1464,2023-07-08,B
1491,8793,8445,2023-05-23,A
1492,1964,8113,2023-07-05,B
1493,1150,8643,2022-12-31,A
1494,5171,7177,2023-12-09,A
1495,456,1344,2023-06-10,A
1496,7576,9699,2023-05-26,B
1497,1423,7878,2023-06-19,A
1498,4441,6327,2023-02-22,A
1499,7953,2031,2023-05-07,B
1500,8015,3935,2023-05-31,B
1501,4799,4982,2023-12-04,B
1502,6581,28,2023-12-08,A
1503,8314,5866,2023-07-15,A
1504,8558,9753,2023-09-01,B
1505,1748,121,2023-06-10,B
1506,6155,1427,2023-02-09,B
1507,9309,9356,2023-02-02,B
1508,4402,3433,2023-07-31,B
1509,5614,9575,2023-11-15,B
1510,9048,5956,2023-09-17,B
1511,8649,7311,2023-11-30,A
1512,3656,4995,2023-07-29,B
1513,3262,1136,2023-05-21,B
1514,2641,5009,2023-04-07,A
1515,1513,5841,2023-07-05,B
1516,5022,7697,2023-08-20,A
1517,9745,6723,2023-07-16,A
1518,5493,2284,2023-06-25,B
1519,4495,8879,2023-11-19,B
1520,6822,381,2023-10-31,B
1521,5868,1236,2023-02-13,B
1522,88,2953,2023-07-11,A
1523,4696,2561,2023-02-07,B
1524,3339,9002,2023-06-23,B
1525,4768,9996,2023-05-29,B
1526,4879,9256,2023-10-24,A
1527,7272,5040,2023-08-21,A
1528,8838,8794,2023-03-25,A
1529,2124,7924,2023-08-26,A
1530,2565,5440,2023-01-10,A
1531,7491,3853,2023-04-19,A
1532,1578,723,2023-02-01,A
1533,4510,5857,2023-05-26,A
1534,8782,279,2023-06-21,A
1535,6842,1020,2023-07-09,B
1536,5289,7041,2023-01-16,B
1537,9817,2386,2023-09-23,B
1538,8703,7834,2023-09-02,A
1539,9829,3737,2023-01-21,A
1540,6322,7259,2023-03-30,A
1541,2270,6804,2023-04-03,B
1542,6488,5573,2023-02-19,B
1543,1237,320,2023-03-10,B
1544,8696,8068,2023-07-20,B
1545,2465,1197,2023-02-12,B
1546,998,6931,2023-10-23,B
1547,2570,317,2023-08-03,B
1548,452,7019,2023-08-08,B
1549,6890,1590,2023-04-01,A
1550,6353,6845,2023-06-17,B
1551,922,8762,2023-11-14,B
1552,1514,783,2023-01-14,A
1553,4421,8583,2023-01-04,A
1554,3625,573,2023-10-11,B
1555,5132,1003,2023-01-05,B
1556,6575,7612,2023-02-21,B
1557,9234,9622,2023-12-08,A
1558,4630,3639,2023-07-18,A
1559,63,8531,2023-09-24,B
1560,6280,1192,2023-04-07,A
1561,8756,7711,2023-09-30,B
1562,4639,8296,2023-03-22,A
1563,1880,662,2023-03-18,B
1564,8811,4960,2023-02-20,B
1565,9647,7386,2023-03-06,B
1566,4994,1592,2023-09-05,A
1567,1592,7648,2023-08-18,A
1568,1436,4087,2023-05-13,B
1569,3445,2133,2023-12-11,B
1570,5207,319,2023-05-18,B
1571,6670,6592,2023-09-06,A
1572,5986,5031,2023-04-04,A
1573,2843,1554,2023-01-19,A
1574,1,5368,2023-04-17,B
1575,9933,5392,2023-04-05,B
1576,6652,4381,2023-10-13,B
1577,7086,5678,2023-04-06,B
1578,1650,2429,2023-04-04,B
1579,1839,3142,2023-12-16,A
1580,7065,744,2023-09-21,A
1581,4330,509,2023-01-08,B
1582,2591,4201,2023-08-27,A
1583,8008,9424,2023-09-01,B
1584,6723,2011,2022-12-27,A
1585,7321,6416,2023-12-18,A
1586,6347,7716,2023-01-08,A
1587,4054,6672,2023-11-09,B
1588,6248,3336,2023-03-08,B
1589,4577,3852,2023-06-04,B
1590,3825,880,2023-09-07,A
1591,1095,9556,2023-07-11,A
1592,5536,6269,2023-07-03,A
1593,184,6279,2023-11-22,B
1594,4377,5737,2023-06-03,A
1595,6178,9181,2023-03-29,B
1596,4411,4144,2023-03-24,A
1597,2533,7669,2023-11-25,A
1598,1327,4500,2023-02-15,B
1599,9900,2228,2023-10-31,A
1600,8222,9587,2023-08-25,B
1601,8059,7581,2023-08-09,B
1602,8238,3542,2023-09-04,A
1603,2766,779,2023-06-01,B
1604,1427,204,2023-04-21,A
1605,5213,6805,2023-02-19,A
1606,2387,7412,2022-12-26,B
1607,6517,863,2023-07-02,A
1608,1826,5460,2023-10-17,A
1609,8222,2894,2022-12-30,A
1610,2272,348,2023-06-26,A
1611,3071,4650,2023-07-28,B
1612,9054,6571,2023-05-29,B
1613,6651,7017,2023-06-18,A
1614,7624,4310,2023-02-09,A
1615,6227,9780,2023-12-15,A
1616,8123,5345,2023-09-28,B
1617,1627,919,2023-01-02,B
1618,9907,2107,2023-11-23,B
1619,6302,8261,2023-09-26,B
1620,8872,2718,2023-04-12,B
1621,2631,3024,2023-04-03,B
1622,3595,6811,2023-08-25,B
1623,9797,1219,2023-04-22,B
1624,9149,6192,2023-08-16,B
1625,4399,5030,2023-10-12,A
